,tags,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,owner.reputation,owner.user_id,owner.user_type,owner.profile_image,owner.display_name,owner.link,owner.accept_rate,closed_date,closed_reason,accepted_answer_id
503,"['python', 'tkinter']",False,32,1,0,2022-09-06 01:42:11,2022-09-05 22:37:49,,73615206,CC BY-SA 4.0,https://stackoverflow.com/questions/73615206/how-to-get-the-exact-coordinate-of-where-a-tkinter-widget-begins-and-ends,How to get the exact coordinate of where a Tkinter widget begins and ends,1,19926715,registered,https://www.gravatar.com/avatar/85d768e3c6974c7691f1c1e20c642f51?s=256&d=identicon&r=PG,user19926715,https://stackoverflow.com/users/19926715/user19926715,,,,
504,"['java', 'assembly', 'x86-64', 'volatile', 'memory-barriers']",True,70,2,2,2022-09-06 01:42:05,2022-09-05 00:07:43,2022-09-05 00:38:53,73603561,CC BY-SA 4.0,https://stackoverflow.com/questions/73603561/java-volatile-memory-ordering-and-its-compilation-on-x86-64,Java volatile memory ordering and its compilation on x86-64,7918,8990329,registered,https://www.gravatar.com/avatar/f073ad236ccf499ebfbe504bc79a2096?s=256&d=identicon&r=PG&f=1,Some Name,https://stackoverflow.com/users/8990329/some-name,70.0,,,73603689.0
505,"['selenium', 'selenium-webdriver', 'browserstack']",False,24,0,0,2022-09-06 01:41:13,2022-09-05 12:53:03,,73609711,CC BY-SA 4.0,https://stackoverflow.com/questions/73609711/how-do-i-persist-browser-cache-or-local-storage-with-cloud-based-test-automation,How do I persist browser cache or local storage with cloud based test automation like browserstack for a PWA?,8674,827148,registered,https://www.gravatar.com/avatar/8292967d1ead1657c3dd88c7c4790fcd?s=256&d=identicon&r=PG,Manuel,https://stackoverflow.com/users/827148/manuel,60.0,,,
506,"['python-3.x', 'pandas', 'dataframe', 'lambda']",False,11,0,0,2022-09-06 01:39:34,2022-09-05 07:14:31,2022-09-06 01:39:34,73605751,,https://stackoverflow.com/questions/73605751/pandas-using-lambda-function-to-match-a-string-and-then-cut-value-from-a-colum,Pandas : Using lambda function to match a string and then cut value from a column and paste into another,25,19824036,registered,https://www.gravatar.com/avatar/9bdd703e9322168630046f1bfdf21b5b?s=256&d=identicon&r=PG,Python_Infant,https://stackoverflow.com/users/19824036/python-infant,,2022-09-05 07:15:31,Duplicate,
507,['python'],False,24,0,-1,2022-09-06 01:38:34,2022-09-05 03:40:27,2022-09-06 01:38:34,73604341,CC BY-SA 4.0,https://stackoverflow.com/questions/73604341/typeerror-default-collate-batch-must-contain-tensors-numpy-arrays-numbers-d,"TypeError: default_collate: batch must contain tensors, numpy arrays, numbers, dicts or lists; found &lt;class &#39;PIL.PngImagePlugin.PngImageFile&#39;&gt;",1,19842957,registered,https://lh3.googleusercontent.com/a/AItbvmlXUUFITPi139VhmZozf2Oy-3XNuHKMu2C9gpfb=k-s256,Jay,https://stackoverflow.com/users/19842957/jay,,,,
508,"['python', 'regex', 'list', 'selenium', 'substring']",False,41,1,0,2022-09-06 01:37:46,2022-09-05 22:23:58,2022-09-05 22:34:48,73615138,CC BY-SA 4.0,https://stackoverflow.com/questions/73615138/python-how-do-i-remove-string-from-list-if-substring-is-a-match-regex,Python - How do I Remove String from List if Substring is a match (regex)?,417,2185024,registered,https://i.stack.imgur.com/Y1YGo.jpg?s=256&g=1,Andrew Glass,https://stackoverflow.com/users/2185024/andrew-glass,58.0,,,
509,"['python', 'tkinter', 'typeerror']",False,38,1,-3,2022-09-06 01:37:32,2022-09-05 21:15:29,,73614732,CC BY-SA 4.0,https://stackoverflow.com/questions/73614732/button-back-buttonroot-text-command-lambda-backimage-number-1,"&quot;button_back = Button(root, text = &quot;&lt;&lt;&quot;, command = lambda: back(image_number-1)) TypeError: back() takes 0 positional arguments but 1 was given&quot;",1,16691942,registered,https://lh3.googleusercontent.com/a/AATXAJwEec0VeJOm2QLZGOkVZ5hpAVy6NzKvmtNWP9MS=k-s256,Doguhan İlter,https://stackoverflow.com/users/16691942/doguhan-%c4%b0lter,,,,
510,"['r', 'tidyverse', 'lme4', 'mixed-models', 'r-mice']",False,29,0,0,2022-09-06 01:32:20,2022-09-05 10:23:55,2022-09-06 01:32:20,73607896,CC BY-SA 4.0,https://stackoverflow.com/questions/73607896/why-is-my-multiple-imputation-not-working-for-glmm,Why is my multiple imputation not working for GLMM,1116,16631565,registered,https://i.stack.imgur.com/eDUbV.jpg?s=256&g=1,Shawn Hemelstrand,https://stackoverflow.com/users/16631565/shawn-hemelstrand,,,,
511,"['c++', 'include', 'c-preprocessor', 'extern-c']",False,43,1,0,2022-09-06 01:32:02,2022-09-05 21:59:42,2022-09-05 22:33:51,73614994,CC BY-SA 4.0,https://stackoverflow.com/questions/73614994/including-extern-c-header-results-in-broken-preprocessor-output,Including extern c header results in broken preprocessor output,1342,2629072,registered,https://www.gravatar.com/avatar/4d65577943f2596fcef03ac2416de822?s=256&d=identicon&r=PG,Roman,https://stackoverflow.com/users/2629072/roman,100.0,,,
512,"['xslt', 'xslt-2.0', 'xls', 'xmltype']",False,28,0,0,2022-09-06 01:30:53,2022-09-05 19:11:57,2022-09-06 01:30:53,73613798,CC BY-SA 4.0,https://stackoverflow.com/questions/73613798/i-need-some-guidance-with-right-aligning-particular-columns-variables-in-an-xml,I need some guidance with right aligning particular columns/variables in an XML file. When it is transformed and printed it does not display correct,1,19734878,registered,https://www.gravatar.com/avatar/6adb2d04d679120a1b975f22d5f8feb5?s=256&d=identicon&r=PG&f=1,Eric Guapo,https://stackoverflow.com/users/19734878/eric-guapo,,,,
513,"['spring', 'mongodb', 'spring-boot', 'spring-security', 'spring-data']",False,28,0,0,2022-09-06 01:30:38,2022-09-05 22:26:45,2022-09-06 01:30:38,73615151,CC BY-SA 4.0,https://stackoverflow.com/questions/73615151/authenticationmanager-returning-bad-credentials,AuthenticationManager returning Bad Credentials,3,19796587,registered,https://lh4.googleusercontent.com/-v7WCgfPU2qU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckeCI4Pbgfmfs8yFBJhAOyqNxRRPw/photo.jpg?sz=256,Rodrigo M,https://stackoverflow.com/users/19796587/rodrigo-m,,,,
514,"['python', 'php', 'html']",False,26,0,-2,2022-09-06 01:28:55,2022-09-05 19:34:20,2022-09-06 01:28:55,73613967,CC BY-SA 4.0,https://stackoverflow.com/questions/73613967/how-to-run-decision-tree-model-file-in-command-prompt,how to run decision tree model file in command prompt,1,19749926,registered,https://www.gravatar.com/avatar/268666e0433972760ea47af74dfafdfc?s=256&d=identicon&r=PG&f=1,Saumya jayawickrama,https://stackoverflow.com/users/19749926/saumya-jayawickrama,,,,
515,"['azure', 'kql', 'azure-log-analytics']",True,44,1,1,2022-09-06 01:28:20,2022-09-05 08:57:01,2022-09-06 01:28:20,73606859,CC BY-SA 4.0,https://stackoverflow.com/questions/73606859/how-to-convert-datetime-format-on-azure-logs-query,How to convert datetime format on Azure Logs Query,169,8465396,registered,https://www.gravatar.com/avatar/7e3d1a4b8fce2be88f242a1763bf0ab0?s=256&d=identicon&r=PG&f=1,JBA,https://stackoverflow.com/users/8465396/jba,,,,73610653.0
516,"['python', 'seaborn', 'catplot']",False,27,0,1,2022-09-06 01:28:07,2022-09-05 23:38:39,2022-09-06 01:23:53,73615462,,https://stackoverflow.com/questions/73615462/seaborn-facetgrid-doesnt-eliminate-share-y-axis,seaborn facetgrid doesn&#39;t eliminate share y-axis,1863,9537439,registered,https://www.gravatar.com/avatar/cf47c920a9ec9ad699c278ed0763d58f?s=256&d=identicon&r=PG&f=1,Chris,https://stackoverflow.com/users/9537439/chris,,2022-09-06 01:23:40,Duplicate,
517,"['javascript', 'jquery']",True,23,2,0,2022-09-06 01:28:03,2022-09-05 20:47:56,,73614529,CC BY-SA 4.0,https://stackoverflow.com/questions/73614529/jquery-slider-ui-display-values,Jquery slider ui display values,39,4346170,registered,https://i.stack.imgur.com/fb94x.jpg?s=256&g=1,CrazyF8ck,https://stackoverflow.com/users/4346170/crazyf8ck,100.0,,,73614657.0
518,"['apache-spark', 'apache-spark-sql', 'avro', 'spark-avro']",False,17,0,0,2022-09-06 01:28:02,2022-09-05 09:16:15,2022-09-06 01:28:02,73607062,CC BY-SA 4.0,https://stackoverflow.com/questions/73607062/how-to-read-avro-file-in-spark-shell-in-spark2-4-8,How to read Avro file in spark-shell in Spark2.4.8?,3,13933326,registered,https://lh4.googleusercontent.com/-8EgmVqu-U6k/AAAAAAAAAAI/AAAAAAAACcQ/AMZuucn5NqDq-Uu15qaKGM4N3kFZLEot_A/photo.jpg?sz=256,jsk,https://stackoverflow.com/users/13933326/jsk,,,,
519,"['java', 'list', 'java-stream']",True,41,3,-3,2022-09-06 01:27:44,2022-09-05 15:09:38,2022-09-05 20:15:46,73611442,CC BY-SA 4.0,https://stackoverflow.com/questions/73611442/create-a-list-of-employee-having-particular-age-and-increase-their-salary-using,Create a List of Employee having particular age and increase their salary using Streams in Java 8,151,9103820,registered,https://lh5.googleusercontent.com/-LacywEDeId8/AAAAAAAAAAI/AAAAAAAAAZs/z_vG_3hwKPA/photo.jpg?sz=256,Abhinaba,https://stackoverflow.com/users/9103820/abhinaba,,,,
520,"['javascript', 'node.js', 'reactjs', 'postgresql', 'express']",False,24,0,1,2022-09-06 01:25:58,2022-09-05 22:49:16,2022-09-06 01:25:58,73615272,,https://stackoverflow.com/questions/73615272/is-there-a-way-to-get-the-information-of-how-much-resources-a-webpage-will-need,is there a way to get the information of how much resources a webpage will need to be hosted?,19,19926747,registered,https://www.gravatar.com/avatar/e3d3399ccd3e01c4ad5f92f7d0e44ec0?s=256&d=identicon&r=PG,Nick-A,https://stackoverflow.com/users/19926747/nick-a,,2022-09-05 23:02:12,Needs more focus,
521,"['html', 'css', 'flexbox', 'overflow']",False,22,1,0,2022-09-06 01:24:46,2022-09-05 23:57:23,,73615536,CC BY-SA 4.0,https://stackoverflow.com/questions/73615536/use-flexbox-to-limit-table-height-with-overflow,use flexbox to limit table height with overflow,1844,5670204,registered,https://i.stack.imgur.com/E5N62.jpg?s=256&g=1,nabais,https://stackoverflow.com/users/5670204/nabais,,,,
522,"['c#', 'android', 'unity3d']",False,28,2,0,2022-09-06 01:23:49,2022-09-05 04:05:15,,73604446,CC BY-SA 4.0,https://stackoverflow.com/questions/73604446/change-scene-with-a-button-and-also-do-it-with-an-effect-unity,change scene with a button and also do it with an effect? Unity,1,19919860,registered,https://www.gravatar.com/avatar/007b2a70d08cc536d84da7822aceff53?s=256&d=identicon&r=PG,Arrow,https://stackoverflow.com/users/19919860/arrow,,,,
523,"['linux', 'apache', 'webserver', 'tls1.2', 'tls1.3']",False,17,0,0,2022-09-06 01:20:26,2022-09-05 09:16:06,2022-09-06 01:20:26,73607061,CC BY-SA 4.0,https://stackoverflow.com/questions/73607061/how-to-enable-only-tls-v1-2-in-apache-web-server,How to enable only TLS v1.2 in Apache web server,1,19921627,registered,https://www.gravatar.com/avatar/faf205aded90ca2a5b2cd76cb938f00a?s=256&d=identicon&r=PG,Zeronine,https://stackoverflow.com/users/19921627/zeronine,,,,
524,"['google-cloud-platform', 'google-bigquery']",True,22,1,0,2022-09-06 01:20:15,2022-09-05 23:19:53,,73615387,CC BY-SA 4.0,https://stackoverflow.com/questions/73615387/gcp-big-query-scheduled-query-utc-to-local-time-zone-bug,GCP Big Query scheduled query UTC to local time zone bug,3023,10222449,registered,https://www.gravatar.com/avatar/176e1fe408caa3b14397e67baf37f9f0?s=256&d=identicon&r=PG&f=1,MadMac,https://stackoverflow.com/users/10222449/madmac,,,,
525,"['ruby', 'automation', 'watir', 'selenium-grid']",False,20,1,0,2022-09-06 01:19:01,2022-09-05 16:53:21,,73612548,CC BY-SA 4.0,https://stackoverflow.com/questions/73612548/how-to-run-selenium-grid-with-ruby-watir,How to run selenium grid with ruby watir?,1,13497765,registered,https://www.gravatar.com/avatar/7af92aced7fd8c6f695287cc0a4a30b8?s=256&d=identicon&r=PG&f=1,nhan,https://stackoverflow.com/users/13497765/nhan,,,,
526,['ruby-on-rails'],False,21,1,0,2022-09-06 01:18:29,2022-09-05 05:03:21,2022-09-05 05:27:32,73604680,CC BY-SA 4.0,https://stackoverflow.com/questions/73604680/rake-causes-compilation-of-assets-using-production-rb-in-development-mode,rake causes compilation of assets using production.rb in development mode,13934,1299362,registered,https://www.gravatar.com/avatar/f9ec564b963a34f47cc1719738d75b23?s=256&d=identicon&r=PG,Obromios,https://stackoverflow.com/users/1299362/obromios,94.0,,,
527,"['php', 'laravel', 'variables', 'undefined']",False,41,2,-2,2022-09-06 01:18:26,2022-09-05 19:49:36,2022-09-05 19:53:01,73614087,CC BY-SA 4.0,https://stackoverflow.com/questions/73614087/php-laravel-9-undefined-variable-questions,php Laravel 9 Undefined variable $questions,1,19925902,registered,https://www.gravatar.com/avatar/4fc5a277e8593b9ed46a9c98a0746084?s=256&d=identicon&r=PG,Jefferson Farid,https://stackoverflow.com/users/19925902/jefferson-farid,,,,
528,"['graphql', 'apollo-client', 'apollo-server', 'graphql-js']",True,25,2,1,2022-09-06 01:18:06,2022-09-05 11:09:12,,73608411,CC BY-SA 4.0,https://stackoverflow.com/questions/73608411/graphqlerror-syntax-error-unexpected,GraphQLError: Syntax Error: Unexpected &quot;(&quot;,15,13051900,registered,https://www.gravatar.com/avatar/6251b2bd289a8a8d3229e6153241ea59?s=256&d=identicon&r=PG&f=1,Tufan Butuner,https://stackoverflow.com/users/13051900/tufan-butuner,,,,73608795.0
529,"['node.js', 'slack', 'slack-api', 'slack-commands']",False,15,1,0,2022-09-06 01:15:18,2022-09-05 14:06:23,,73610683,CC BY-SA 4.0,https://stackoverflow.com/questions/73610683/slack-slash-command-not-visible-in-the-channel,Slack slash command not visible in the channel,41,18848584,registered,https://lh3.googleusercontent.com/a/AATXAJwC3QdFxCXKbD97IH_wBF82xPbYixs9-5ujUEyQ=k-s256,Dummy Cron,https://stackoverflow.com/users/18848584/dummy-cron,,,,
530,"['java', 'arrays', 'matrix']",True,58,2,-1,2022-09-06 01:11:46,2022-09-05 22:38:43,2022-09-05 22:52:16,73615215,CC BY-SA 4.0,https://stackoverflow.com/questions/73615215/how-to-take-a-string-and-read-it-for-an-array,How to take a string and read it for an array,55,18929521,registered,https://www.gravatar.com/avatar/90ac733cc46236f46bfa1d288519596b?s=256&d=identicon&r=PG,itsacode001,https://stackoverflow.com/users/18929521/itsacode001,,,,73615811.0
531,"['c++', 'webgl', 'webassembly', 'emscripten']",False,35,1,0,2022-09-06 01:11:04,2022-09-05 21:01:26,2022-09-05 21:02:31,73614637,CC BY-SA 4.0,https://stackoverflow.com/questions/73614637/load-a-large-obj-file-to-wasm-opengl,Load a large .obj file to WASM OpenGL,573,9549835,registered,https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256,Felipe Gutierrez,https://stackoverflow.com/users/9549835/felipe-gutierrez,,,,
532,"['javascript', 'html-input']",True,369,3,8,2022-09-06 01:10:04,2022-09-05 07:47:46,2022-09-05 07:59:08,73606075,CC BY-SA 4.0,https://stackoverflow.com/questions/73606075/why-does-adding-a-decimal-point-to-an-input-clear-the-input,Why does adding a decimal point to an input clear the input?,37999,1422096,registered,https://www.gravatar.com/avatar/da3871bf5450fa726f20557fa3f18f51?s=256&d=identicon&r=PG,Basj,https://stackoverflow.com/users/1422096/basj,63.0,,,
533,"['go', 'sqlc']",True,50,1,1,2022-09-06 01:07:25,2022-09-05 19:13:04,2022-09-05 22:05:32,73613808,CC BY-SA 4.0,https://stackoverflow.com/questions/73613808/how-can-i-separate-generated-code-package-and-user-code-but-have-them-accessible,How can I separate generated code package and user code but have them accessible from one place in code,15,2284314,registered,https://www.gravatar.com/avatar/de41c823c7af54374779bb24cc555a84?s=256&d=identicon&r=PG,JDev,https://stackoverflow.com/users/2284314/jdev,,,,73614174.0
534,"['r', 'shiny', 'ggplotly']",True,17,1,0,2022-09-06 01:06:20,2022-09-05 23:55:34,,73615521,CC BY-SA 4.0,https://stackoverflow.com/questions/73615521/dynamically-changing-height-of-plotly-shiny-graph-leads-to-overlapping-with-othe,Dynamically changing height of plotly shiny graph leads to overlapping with other uiobjects,119,8589078,registered,https://www.gravatar.com/avatar/327fb7fd6ebc2d17e3b3098190359f27?s=256&d=identicon&r=PG&f=1,TheDza,https://stackoverflow.com/users/8589078/thedza,,,,73615798.0
535,"['caching', 'cypress', 'node-modules']",False,36,1,0,2022-09-06 01:05:45,2022-09-05 01:10:34,2022-09-05 11:47:28,73603763,CC BY-SA 4.0,https://stackoverflow.com/questions/73603763/syntaxerror-unexpected-token-in-cypress,SyntaxError Unexpected token in Cypress,1,10997311,registered,https://www.gravatar.com/avatar/6a65a727771c269e0ccb3c0d234fdc47?s=256&d=identicon&r=PG&f=1,Mirage Kamran,https://stackoverflow.com/users/10997311/mirage-kamran,,,,
536,"['python', 'excel', 'libreoffice']",False,37,1,-3,2022-09-06 01:03:42,2022-09-05 23:57:19,2022-09-06 00:01:08,73615535,,https://stackoverflow.com/questions/73615535/how-to-merge-lists-with-the-same-first-word,How to merge lists with the same first word?,1,19926939,registered,https://lh3.googleusercontent.com/a/AItbvmkUfLB_3TZW9iv3rcnXXnsFJTNyaf7zpGU2sYOH=k-s256,Pavel,https://stackoverflow.com/users/19926939/pavel,,2022-09-06 01:34:32,Not suitable for this site,
537,"['kubernetes', 'kubernetes-secrets']",False,49,1,1,2022-09-06 01:01:34,2022-09-05 19:41:11,2022-09-06 00:05:49,73614025,CC BY-SA 4.0,https://stackoverflow.com/questions/73614025/unable-to-create-secret-in-kubernetes-secret-is-invalid-data-dockerconfigjso,Unable to create secret in kubernetes: &quot;Secret is invalid: data[.dockerconfigjson]: Invalid value: &quot;&lt;secret contents redacted&gt;&quot;: invalid character &#39;e&#39;,13,19317195,registered,https://www.gravatar.com/avatar/4dedcd5973b0a6e20f55ab906211df7f?s=256&d=identicon&r=PG&f=1,jorgeavelar98,https://stackoverflow.com/users/19317195/jorgeavelar98,,,,
538,"['keras', 'attention-model']",False,19,0,0,2022-09-06 01:01:04,2022-09-05 22:33:26,2022-09-06 01:01:04,73615187,CC BY-SA 4.0,https://stackoverflow.com/questions/73615187/keras-scaled-dot-attention-model-value-error,Keras Scaled-Dot Attention Model Value Error,239,9026523,registered,https://www.gravatar.com/avatar/48c2aa2eee287b822e90432ac308ac70?s=256&d=identicon&r=PG&f=1,Stevi G,https://stackoverflow.com/users/9026523/stevi-g,,,,
539,"['python', 'fastapi', 'fastapiusers']",False,27,1,0,2022-09-06 01:01:03,2022-09-05 04:39:35,2022-09-05 04:53:09,73604579,CC BY-SA 4.0,https://stackoverflow.com/questions/73604579/how-to-set-edit-delete-permissions-for-the-creator-only-in-fast-api,How To set edit / delete permissions for the creator only in FAST API,1,19829076,registered,https://lh3.googleusercontent.com/a/AItbvmkn-nA7SsH9e9DIzJ47LIUguIVV-8V8yOWH5z6h=k-s256,Soumick Apon,https://stackoverflow.com/users/19829076/soumick-apon,,,,
540,"['javascript', 'python', 'selenium']",True,39,3,0,2022-09-06 00:59:14,2022-09-05 13:49:19,2022-09-05 16:58:21,73610428,CC BY-SA 4.0,https://stackoverflow.com/questions/73610428/how-to-hit-enter-using-driver-execute-script,How to &quot;hit Enter&quot; using driver.execute_script?,37,17522747,registered,https://lh3.googleusercontent.com/a-/AOh14GjvpIQYw_f_EbAauFwB6zmTm8llDQh30EeqD23JDg=k-s256,Random Name,https://stackoverflow.com/users/17522747/random-name,,,,73610878.0
541,"['pytorch', 'gpu']",False,29,1,-1,2022-09-06 00:58:15,2022-09-05 15:55:08,2022-09-05 21:26:45,73611982,CC BY-SA 4.0,https://stackoverflow.com/questions/73611982/cuda-error-out-of-memory-how-to-choose-the-right-other-cuda-resources,CUDA error: out of memory How to choose the right other cuda resources?,2358,4764604,registered,https://i.stack.imgur.com/qCcfH.jpg?s=256&g=1,Revolucion for Monica,https://stackoverflow.com/users/4764604/revolucion-for-monica,100.0,,,
542,"['html', 'css', 'svg']",True,25,2,0,2022-09-06 00:57:40,2022-09-05 21:32:49,,73614837,CC BY-SA 4.0,https://stackoverflow.com/questions/73614837/how-to-fit-svg-path-to-certain-px-size-without-change-attributes-of-svg,How to fit svg path to certain px size without change attributes of svg?,95,19033239,registered,https://www.gravatar.com/avatar/367e8d413fd4cfaee80d2a930798435a?s=256&d=identicon&r=PG&f=1,Tingying He,https://stackoverflow.com/users/19033239/tingying-he,,,,
543,"['c++', 'polymorphism', 'abstract-class']",True,30,1,1,2022-09-06 00:55:28,2022-09-05 23:20:06,2022-09-06 00:55:28,73615389,CC BY-SA 4.0,https://stackoverflow.com/questions/73615389/implement-a-virtual-function-for-two-derived-classes-that-is-the-same-except-fo,"Implement a virtual function for two derived classes, that is the same except for one variable Type",4047,4043556,registered,https://i.stack.imgur.com/UZBpc.png?s=256&g=1,dimitris93,https://stackoverflow.com/users/4043556/dimitris93,81.0,,,73615430.0
544,"['java', 'java-stream', 'flatmap']",True,47,2,0,2022-09-06 00:54:38,2022-09-05 17:38:13,2022-09-05 20:58:15,73612969,CC BY-SA 4.0,https://stackoverflow.com/questions/73612969/obtain-from-a-list-custom-objects-of-a-list-of-distinct-string-values-of-two-str,Obtain from a List custom Objects of a List of distinct String values of Two String fields of these Objects using Java-Streams,17,18292109,registered,https://www.gravatar.com/avatar/b6e0d0bc48349cc2a79430bb0d97b499?s=256&d=identicon&r=PG,potato,https://stackoverflow.com/users/18292109/potato,,,,73613031.0
545,"['http', 'http-headers', 'authorization', 'fastapi']",False,54,1,0,2022-09-06 00:52:30,2022-09-05 12:12:34,2022-09-05 18:34:46,73609186,CC BY-SA 4.0,https://stackoverflow.com/questions/73609186/basic-token-authorization-in-fastapi,Basic token authorization in FastApi,135,16704186,registered,https://i.stack.imgur.com/3btfP.jpg?s=256&g=1,WhatTheWhat,https://stackoverflow.com/users/16704186/whatthewhat,,,,
546,['google-bigquery'],False,38,1,0,2022-09-06 00:51:57,2022-09-05 02:09:59,2022-09-05 05:10:31,73603973,CC BY-SA 4.0,https://stackoverflow.com/questions/73603973/sql-big-query-count-unique-users-matching-1-criteria-as-subset-of-zip-code,SQL (Big Query) count unique users matching 1 criteria as subset of zip code,9,17372472,registered,https://lh3.googleusercontent.com/a/AATXAJzE25nCnHz_tuAXvVnOcEK1Q-jTDoMKG6bxx_ZI=k-s256,Noelani Diemicke,https://stackoverflow.com/users/17372472/noelani-diemicke,,,,
547,"['javascript', 'reactjs', 'react-hook-form', 'react-query']",True,39,1,1,2022-09-06 00:51:43,2022-09-05 21:54:55,2022-09-06 00:51:43,73614962,CC BY-SA 4.0,https://stackoverflow.com/questions/73614962/how-to-make-a-react-query-with-react-hook-form-autosave,how to make a React-Query with React-Hook-Form Autosave,1100,8840359,registered,https://www.gravatar.com/avatar/8de75a5cd6c251baf4c5af0c55f59bd8?s=256&d=identicon&r=PG,Jar,https://stackoverflow.com/users/8840359/jar,92.0,,,73615245.0
548,"['java', 'apache-camel']",False,26,0,2,2022-09-06 00:51:33,2022-09-05 23:42:49,2022-09-06 00:51:33,73615483,CC BY-SA 4.0,https://stackoverflow.com/questions/73615483/how-to-return-non-array-json-object-from-apache-camel-split,How to return non-array JSON object from Apache Camel split?,29,1381647,registered,https://www.gravatar.com/avatar/f1432bf0c97d323c43b4bc8c194ac65d?s=256&d=identicon&r=PG,Frank Jackson,https://stackoverflow.com/users/1381647/frank-jackson,,,,
549,"['amazon-web-services', 'http', 'yaml', 'amazon-cloudformation', 'aws-application-load-balancer']",True,18,1,1,2022-09-06 00:50:49,2022-09-05 18:56:25,,73613663,CC BY-SA 4.0,https://stackoverflow.com/questions/73613663/cloudformation-template-alb-target-group-not-supporting-http-tcp-protocol,CloudFormation template -&gt; ALB target group not supporting http/TCP protocol,33,7589715,registered,https://lh5.googleusercontent.com/-5vBwUd1vYRI/AAAAAAAAAAI/AAAAAAAAAFc/oi9MagPBheU/photo.jpg?sz=256,Tejas Devgekar,https://stackoverflow.com/users/7589715/tejas-devgekar,,,,73615737.0
550,"['flutter', 'firebase', 'dart', 'google-cloud-firestore']",True,29,1,1,2022-09-06 00:50:44,2022-09-05 20:54:25,2022-09-05 20:56:40,73614586,CC BY-SA 4.0,https://stackoverflow.com/questions/73614586/flutter-firebase-bad-state-field-does-not-exist-within-the-documentsnapshotpla,Flutter firebase: Bad state: field does not exist within the DocumentSnapshotPlatform,111,19097292,registered,https://www.gravatar.com/avatar/17b602e52091735896818640484d300e?s=256&d=identicon&r=PG,Ruder Buster,https://stackoverflow.com/users/19097292/ruder-buster,,,,
551,"['python', 'mysql', 'azure', 'azure-functions', 'azure-database-mysql']",False,15,0,-1,2022-09-06 00:49:30,2022-09-05 13:47:55,2022-09-06 00:49:30,73610398,CC BY-SA 4.0,https://stackoverflow.com/questions/73610398/about-azure-functions-and-azure-database-for-mysql,About azure functions and Azure Database for MySQL,1,19504539,registered,https://lh3.googleusercontent.com/a-/AFdZucp3krfOKuHYNBXjKgfrCX65DPAevWBnN3BeqBdj=k-s256,CuteeeeRabbit,https://stackoverflow.com/users/19504539/cuteeeerabbit,,,,
552,"['javascript', 'typescript', 'webpack', 'mocha.js', 'commonjs']",False,40,0,0,2022-09-06 00:49:14,2022-09-05 18:28:37,2022-09-06 00:49:14,73613437,CC BY-SA 4.0,https://stackoverflow.com/questions/73613437/syntaxerror-unexpected-token-export-when-running-mocha-test,SyntaxError: Unexpected token &#39;export&#39; when running mocha test,11,5066442,registered,https://lh4.googleusercontent.com/-BuPdzyYLNfo/AAAAAAAAAAI/AAAAAAAAABQ/uJ6l-3Xexng/photo.jpg?sz=256,Owlstack,https://stackoverflow.com/users/5066442/owlstack,,,,
553,"['google-cloud-platform', 'google-cloud-build', 'google-iam', 'google-cloud-iam', 'google-cloud-dns']",False,38,0,0,2022-09-06 00:47:25,2022-09-05 11:19:28,2022-09-06 00:47:25,73608542,CC BY-SA 4.0,https://stackoverflow.com/questions/73608542/what-iam-role-does-serviceaccount-need-for-exporting-dns-record-sets-on-gcp,What IAM role does serviceaccount need for exporting dns record-sets on GCP?,1957,5946384,registered,https://www.gravatar.com/avatar/ebdc50d90bcbb9b36c901545d2a9f637?s=256&d=identicon&r=PG&f=1,Matrix,https://stackoverflow.com/users/5946384/matrix,77.0,,,
554,"['automation', 'workflow', 'slack']",False,11,1,0,2022-09-06 00:47:08,2022-09-05 14:57:16,,73611276,CC BY-SA 4.0,https://stackoverflow.com/questions/73611276/how-to-change-the-next-question-based-on-the-previous-response-on-slack-forms,How to change the next question based on the previous response on Slack Forms?,1,19924299,registered,https://www.gravatar.com/avatar/2da7bfce33bbc961b75d4b3b5bb6194b?s=256&d=identicon&r=PG,neones,https://stackoverflow.com/users/19924299/neones,,,,
555,"['javascript', 'reactjs']",True,30,2,-2,2022-09-06 00:45:34,2022-09-05 19:24:47,2022-09-05 19:47:52,73613898,CC BY-SA 4.0,https://stackoverflow.com/questions/73613898/how-to-set-usestate-value-in-ternery-operator-pass-a-callback-functoin-setstate,how to set usestate value in ternery operator pass a callback functoin setState(),1,19925877,registered,https://lh3.googleusercontent.com/a/AItbvmkE003QohKA9H1m3XceZer6ByQmgcZTqApq8lky=k-s256,Dipankar Giri,https://stackoverflow.com/users/19925877/dipankar-giri,,,,
556,"['xml', 'android-studio', 'kotlin']",False,19,1,0,2022-09-06 00:44:42,2022-09-05 07:41:51,,73606025,CC BY-SA 4.0,https://stackoverflow.com/questions/73606025/background-image-is-not-showing-right-on-button,Background image is not showing right on button,23,17929156,registered,https://www.gravatar.com/avatar/7d4c83a1c9848579e8f4df72b5c80dae?s=256&d=identicon&r=PG,DagaPop,https://stackoverflow.com/users/17929156/dagapop,,,,
