,is_accepted,score,last_activity_date,last_edit_date,creation_date,answer_id,question_id,content_license,owner.reputation,owner.user_id,owner.user_type,owner.profile_image,owner.display_name,owner.link,owner.accept_rate,community_owned_date
578,False,0,2022-09-06 21:05:37,,2022-09-06 21:05:37,73627743,53034039,CC BY-SA 4.0,425,1136208,registered,https://www.gravatar.com/avatar/b64bc832d3f67e46afe38f91d12acc42?s=256&d=identicon&r=PG,heiner,https://stackoverflow.com/users/1136208/heiner,,
579,False,0,2022-09-06 21:05:28,,2022-09-06 21:05:28,73627741,57154296,CC BY-SA 4.0,61,18182854,registered,https://www.gravatar.com/avatar/95e0a833f4a9fdd0679a241e175789dd?s=256&d=identicon&r=PG&f=1,Jason Richmond,https://stackoverflow.com/users/18182854/jason-richmond,,
580,False,0,2022-09-06 21:05:19,,2022-09-06 21:05:19,73627740,73503759,CC BY-SA 4.0,405,2512445,registered,https://i.stack.imgur.com/pbVBz.jpg?s=256&g=1,cade,https://stackoverflow.com/users/2512445/cade,,
581,False,0,2022-09-06 21:05:16,,2022-09-06 21:05:16,73627738,73627166,CC BY-SA 4.0,1257,2906013,registered,https://graph.facebook.com/740411100/picture?type=large,Andrew Larsen,https://stackoverflow.com/users/2906013/andrew-larsen,100.0,
582,False,0,2022-09-06 21:04:52,,2022-09-06 21:04:52,73627733,73342975,CC BY-SA 4.0,982,8864226,registered,https://www.gravatar.com/avatar/c0050b6b9b0aae1da0aa7b2fad91f153?s=256&d=identicon&r=PG&f=1,James Risner,https://stackoverflow.com/users/8864226/james-risner,,
583,False,0,2022-09-06 21:03:49,,2022-09-06 21:03:49,73627725,40132775,CC BY-SA 4.0,1,4102497,registered,https://lh3.googleusercontent.com/-oOIjvJ38C40/AAAAAAAAAAI/AAAAAAAAABQ/Eaul3jttVJs/photo.jpg?sz=256,Alex Konstantinov,https://stackoverflow.com/users/4102497/alex-konstantinov,,
584,False,0,2022-09-06 21:03:38,,2022-09-06 21:03:38,73627724,73405546,CC BY-SA 4.0,87,1889873,registered,https://www.gravatar.com/avatar/10250c3c2120c7a5c380aa49180618f2?s=256&d=identicon&r=PG,aAWnSD,https://stackoverflow.com/users/1889873/aawnsd,,
585,False,1,2022-09-06 21:03:16,,2022-09-06 21:03:16,73627720,73609006,CC BY-SA 4.0,22173,4926757,registered,https://lh3.googleusercontent.com/-jsLBa8e0dT0/AAAAAAAAAAI/AAAAAAAAAEc/YqNqYlsSjrU/photo.jpg?sz=256,Rotem,https://stackoverflow.com/users/4926757/rotem,0.0,
586,True,1,2022-09-06 21:02:30,2022-09-06 21:02:30,2022-09-06 20:15:36,73627342,73627198,CC BY-SA 4.0,5213,13802115,registered,https://www.gravatar.com/avatar/ef4ad11df74380079882ef5aee9eaa47?s=256&d=identicon&r=PG&f=1,rhug123,https://stackoverflow.com/users/13802115/rhug123,,
587,False,0,2022-09-06 21:01:37,,2022-09-06 21:01:37,73627708,73575503,CC BY-SA 4.0,69,10841329,registered,https://i.stack.imgur.com/4GqvW.png?s=256&g=1,Marcelo Abu,https://stackoverflow.com/users/10841329/marcelo-abu,,
588,False,0,2022-09-06 21:01:27,2022-09-06 21:01:27,2022-09-06 20:26:10,73627439,72273201,CC BY-SA 4.0,815,906268,registered,https://www.gravatar.com/avatar/8b1b88c358cf457652b2147623fd0829?s=256&d=identicon&r=PG,Gabriel Ferrer,https://stackoverflow.com/users/906268/gabriel-ferrer,,
589,False,0,2022-09-06 21:01:17,,2022-09-06 21:01:17,73627706,73627413,CC BY-SA 4.0,71,11714704,registered,https://lh4.googleusercontent.com/-t8tPJ6_a8ZA/AAAAAAAAAAI/AAAAAAAAAAo/Ddw-mhU2Tgk/photo.jpg?sz=256,J&#233;r&#233;mie Gince,https://stackoverflow.com/users/11714704/j%c3%a9r%c3%a9mie-gince,,
590,True,1,2022-09-06 21:01:02,,2022-09-06 21:01:02,73627705,73626706,CC BY-SA 4.0,90895,769265,registered,https://www.gravatar.com/avatar/37aa203d22f9e9a864b71eb7968d6b09?s=256&d=identicon&r=PG,David Wasser,https://stackoverflow.com/users/769265/david-wasser,,
591,False,0,2022-09-06 21:00:44,2022-09-06 21:00:44,2022-09-06 20:53:55,73627658,73627055,CC BY-SA 4.0,12458,14265469,registered,https://lh3.googleusercontent.com/a-/AOh14Ghn6uNIKZpb87W-nB-qUz5sSECJ04B_2pnX3V8tkg=k-s256,Yuri Khristich,https://stackoverflow.com/users/14265469/yuri-khristich,,
592,False,0,2022-09-06 21:00:35,,2022-09-06 21:00:35,73627703,73627312,CC BY-SA 4.0,227535,7552,registered,https://www.gravatar.com/avatar/b60298053f87465641c1b1192338c8cd?s=256&d=identicon&r=PG,glenn jackman,https://stackoverflow.com/users/7552/glenn-jackman,100.0,
593,False,0,2022-09-06 21:00:24,,2022-09-06 21:00:24,73627701,73623734,CC BY-SA 4.0,310,14560621,registered,https://lh3.googleusercontent.com/a-/AOh14GgG9a0yXxILoTfo2v4XcEUMObeQ283tSCaOxnI8=k-s256,Alex,https://stackoverflow.com/users/14560621/alex,,
594,True,1,2022-09-06 21:00:16,,2022-09-06 21:00:16,73627699,73624598,CC BY-SA 4.0,2416,3628806,registered,https://i.stack.imgur.com/LIWvd.jpg?s=256&g=1,sinanspd,https://stackoverflow.com/users/3628806/sinanspd,82.0,
595,False,0,2022-09-06 21:00:04,,2022-09-06 21:00:04,73627698,65812452,CC BY-SA 4.0,524,9355658,registered,https://www.gravatar.com/avatar/d57d3c84a060792703c97be48c31fb6b?s=256&d=identicon&r=PG&f=1,David H Moreno,https://stackoverflow.com/users/9355658/david-h-moreno,,
596,True,1,2022-09-06 20:58:49,2022-09-06 20:58:49,2022-09-06 20:31:03,73627478,73627464,CC BY-SA 4.0,812870,3732271,registered,https://www.gravatar.com/avatar/ee6e12042dc31b1ef27471482f9ff91f?s=256&d=identicon&r=PG&f=1,akrun,https://stackoverflow.com/users/3732271/akrun,,
597,False,0,2022-09-06 20:58:46,,2022-09-06 20:58:46,73627691,73627542,CC BY-SA 4.0,4208,13263384,registered,https://www.gravatar.com/avatar/73c7a7ca80ffbfa87948bad4ea3982ef?s=256&d=identicon&r=PG,Robert Sandberg,https://stackoverflow.com/users/13263384/robert-sandberg,,
598,False,0,2022-09-06 20:57:59,,2022-09-06 20:57:59,73627688,73623847,CC BY-SA 4.0,1,19889355,registered,https://lh3.googleusercontent.com/a-/AFdZucr7cLNHUaktdXxMAtC5P1sCoeaMM1CBEPJ-zdIU=k-s256,Horacio Garcia Gonzalez,https://stackoverflow.com/users/19889355/horacio-garcia-gonzalez,,
599,False,0,2022-09-06 20:57:53,2022-09-06 20:57:53,2022-09-06 20:19:14,73627375,73587334,CC BY-SA 4.0,58262,6287910,registered,https://i.stack.imgur.com/xdW09.png?s=256&g=1,Cheticamp,https://stackoverflow.com/users/6287910/cheticamp,,
600,False,1,2022-09-06 20:55:51,,2022-09-06 20:55:51,73627677,73442718,CC BY-SA 4.0,2929,3524844,registered,https://i.stack.imgur.com/C87JQ.jpg?s=256&g=1,Fabian,https://stackoverflow.com/users/3524844/fabian,76.0,
601,False,0,2022-09-06 20:55:46,,2022-09-06 20:55:46,73627675,14107546,CC BY-SA 4.0,1,19935317,unregistered,https://www.gravatar.com/avatar/d6e3a6eeaa072ef6f67924b8efa23462?s=256&d=identicon&r=PG,Sure to be misunderstood,https://stackoverflow.com/users/19935317/sure-to-be-misunderstood,,
602,False,0,2022-09-06 20:55:45,,2022-09-06 20:55:45,73627674,73626735,CC BY-SA 4.0,8147,3807365,registered,https://i.stack.imgur.com/RhfH5.jpg?s=256&g=1,IT goldman,https://stackoverflow.com/users/3807365/it-goldman,,
603,True,3,2022-09-06 20:55:20,2022-09-06 20:55:20,2022-09-06 20:28:00,73627455,73627334,CC BY-SA 4.0,22380,1978251,registered,https://www.gravatar.com/avatar/73f7dd539ad8ec8372af0d06e4f76939?s=256&d=identicon&r=PG,engineersmnky,https://stackoverflow.com/users/1978251/engineersmnky,100.0,
604,False,0,2022-09-06 20:54:59,,2022-09-06 20:54:59,73627669,73627336,CC BY-SA 4.0,690425,1491895,registered,https://www.gravatar.com/avatar/82f9e178a16364bf561d0ed4da09a35d?s=256&d=identicon&r=PG,Barmar,https://stackoverflow.com/users/1491895/barmar,69.0,
605,False,-1,2022-09-06 20:54:57,,2022-09-06 20:54:57,73627668,73627667,CC BY-SA 4.0,59,19656982,registered,https://www.gravatar.com/avatar/2a124159618122c3fb21a398519d2f98?s=256&d=identicon&r=PG,Jake Mullins,https://stackoverflow.com/users/19656982/jake-mullins,,
606,False,0,2022-09-06 20:54:37,,2022-09-06 20:54:37,73627665,73613803,CC BY-SA 4.0,126399,1766831,registered,https://www.gravatar.com/avatar/1ee974306d2def46eb69534fbcf95cc5?s=256&d=identicon&r=PG,Rick James,https://stackoverflow.com/users/1766831/rick-james,,
607,False,0,2022-09-06 20:54:15,,2022-09-06 20:54:15,73627661,67630587,CC BY-SA 4.0,121,3112600,registered,https://www.gravatar.com/avatar/cba70bd32c8bf1d8f4cb166f870bb74f?s=256&d=identicon&r=PG,deronimo,https://stackoverflow.com/users/3112600/deronimo,,
608,False,0,2022-09-06 20:53:58,2022-09-06 20:53:58,2022-09-06 15:58:09,73624832,53931513,CC BY-SA 4.0,1955,12695188,registered,https://i.stack.imgur.com/gVjvK.png?s=256&g=1,genericUser,https://stackoverflow.com/users/12695188/genericuser,,
609,False,0,2022-09-06 20:53:46,,2022-09-06 20:53:46,73627657,73627396,CC BY-SA 4.0,251,17245261,registered,https://www.gravatar.com/avatar/372b405d2bfdc21b5fd5e8b16b8f2348?s=256&d=identicon&r=PG&f=1,Crimp,https://stackoverflow.com/users/17245261/crimp,,
610,False,0,2022-09-06 20:53:18,,2022-09-06 20:53:18,73627655,73626402,CC BY-SA 4.0,115,236679,registered,https://www.gravatar.com/avatar/72b2b78edc5a588e0dc9c1309cd99e10?s=256&d=identicon&r=PG,Domi,https://stackoverflow.com/users/236679/domi,60.0,
611,False,0,2022-09-06 20:53:08,,2022-09-06 20:53:08,73627653,73575639,CC BY-SA 4.0,361,14952981,registered,https://lh3.googleusercontent.com/a-/AOh14GhB7_0INpP1Z-jmqHjH9Qs47JDrfDfp5I0j2ME=k-s256,Subba Reddi Tummuru,https://stackoverflow.com/users/14952981/subba-reddi-tummuru,,
612,True,0,2022-09-06 20:53:02,,2022-09-06 20:53:02,73627652,73561333,CC BY-SA 4.0,597,4475288,registered,https://i.stack.imgur.com/ijzgO.jpg?s=256&g=1,Ricardo Silva,https://stackoverflow.com/users/4475288/ricardo-silva,88.0,
613,False,0,2022-09-06 20:52:52,,2022-09-06 20:52:52,73627650,73627495,CC BY-SA 4.0,5632,7755665,registered,https://www.gravatar.com/avatar/8bc9994352b601042bc0625e1a3e7ee0?s=256&d=identicon&r=PG&f=1,user1984,https://stackoverflow.com/users/7755665/user1984,,
614,False,1,2022-09-06 20:52:50,2022-09-06 20:52:50,2022-09-06 18:21:27,73626306,73626198,CC BY-SA 4.0,13588,13250142,registered,https://i.stack.imgur.com/46iUE.jpg?s=256&g=1,Christopher Moore,https://stackoverflow.com/users/13250142/christopher-moore,,
615,True,1,2022-09-06 20:52:47,2022-09-06 20:52:47,2022-09-06 20:34:59,73627511,73627010,CC BY-SA 4.0,19270,535480,registered,https://i.stack.imgur.com/jBU8R.jpg?s=256&g=1,James,https://stackoverflow.com/users/535480/james,,
616,False,1,2022-09-06 20:52:41,2022-09-06 20:52:41,2022-09-06 20:18:00,73627366,73627045,CC BY-SA 4.0,29433,10488504,registered,https://i.stack.imgur.com/MEwgs.jpg?s=256&g=1,GKi,https://stackoverflow.com/users/10488504/gki,,
617,False,0,2022-09-06 20:52:41,,2022-09-06 20:52:41,73627648,73614987,CC BY-SA 4.0,10991,149428,registered,https://i.stack.imgur.com/FIX3s.jpg?s=256&g=1,Taylor D. Edmiston,https://stackoverflow.com/users/149428/taylor-d-edmiston,60.0,
618,False,0,2022-09-06 20:52:40,,2022-09-06 20:52:40,73627647,73627240,CC BY-SA 4.0,21,16145874,registered,https://lh3.googleusercontent.com/a-/AOh14Gjw7zU4Zr9qpRtXvqH7jwXN5sTw_SzdFNEW7zeiyQ=k-s256,Turan Aktas,https://stackoverflow.com/users/16145874/turan-aktas,,
619,False,0,2022-09-06 20:52:33,,2022-09-06 20:52:33,73627645,73603124,CC BY-SA 4.0,11,10500018,registered,https://www.gravatar.com/avatar/b18a6ec8fc0ff07516967d938f0e6577?s=256&d=identicon&r=PG&f=1,Bard91,https://stackoverflow.com/users/10500018/bard91,,
620,False,1,2022-09-06 20:52:24,2022-09-06 20:52:24,2022-09-06 20:42:49,73627569,73627550,CC BY-SA 4.0,106399,16343464,registered,https://www.gravatar.com/avatar/0555bd0deb416a320a0069abef08078a?s=256&d=identicon&r=PG&f=1,mozway,https://stackoverflow.com/users/16343464/mozway,,
621,False,0,2022-09-06 20:52:21,,2022-09-06 20:52:21,73627644,73627468,CC BY-SA 4.0,127,2472870,registered,https://www.gravatar.com/avatar/540879719ba86e19e6efe9604a684a3f?s=256&d=identicon&r=PG&f=1,Yunus Kocabay,https://stackoverflow.com/users/2472870/yunus-kocabay,100.0,
622,False,0,2022-09-06 20:52:12,,2022-09-06 20:52:12,73627643,64034813,CC BY-SA 4.0,1,19935306,registered,https://lh3.googleusercontent.com/a/AItbvmncMykesosPPwcmCJv3HhXKCCgJaryg7M-uGxhH=k-s256,Jack,https://stackoverflow.com/users/19935306/jack,,
623,False,2,2022-09-06 20:51:56,,2022-09-06 20:51:56,73627641,73627354,CC BY-SA 4.0,517519,209103,registered,https://www.gravatar.com/avatar/12d378e6a9788ab9c94bbafe242b82b4?s=256&d=identicon&r=PG,Frank van Puffelen,https://stackoverflow.com/users/209103/frank-van-puffelen,73.0,
624,False,1,2022-09-06 20:51:55,,2022-09-06 20:51:55,73627640,73592665,CC BY-SA 4.0,2120,189018,registered,https://www.gravatar.com/avatar/e7440a31f4797d58c4b7eaa4795eed81?s=256&d=identicon&r=PG&f=1,digitalarbeiter,https://stackoverflow.com/users/189018/digitalarbeiter,,
625,False,0,2022-09-06 20:51:36,,2022-09-06 20:51:36,73627639,73627471,CC BY-SA 4.0,11,17508957,registered,https://lh3.googleusercontent.com/a/AATXAJwspeTn0PhM9CVasPOQveIPj7DqZt8fK8D-XxQD=k-s256,Solomon Sitotaw,https://stackoverflow.com/users/17508957/solomon-sitotaw,,
626,False,2,2022-09-06 20:51:34,,2022-09-06 20:51:34,73627637,73627354,CC BY-SA 4.0,276525,807126,registered,https://i.stack.imgur.com/xpNqK.jpg?s=256&g=1,Doug Stevenson,https://stackoverflow.com/users/807126/doug-stevenson,,
627,True,2,2022-09-06 20:51:24,,2022-09-06 20:51:24,73627636,73626121,CC BY-SA 4.0,518,1943346,registered,https://www.gravatar.com/avatar/2870f6366a108329b7797b1a6b2c339f?s=256&d=identicon&r=PG,jcmvbkbc,https://stackoverflow.com/users/1943346/jcmvbkbc,,
628,True,0,2022-09-06 20:51:03,,2022-09-06 20:51:03,73627633,73597030,CC BY-SA 4.0,2507,588521,registered,https://i.stack.imgur.com/IPOVj.jpg?s=256&g=1,bob,https://stackoverflow.com/users/588521/bob,70.0,
629,False,0,2022-09-06 20:50:32,,2022-09-06 20:50:32,73627629,54283251,CC BY-SA 4.0,5191,1744914,registered,https://www.gravatar.com/avatar/b4a2e46d94ad4ac4434896e9c3cc1e87?s=256&d=identicon&r=PG,Most Wanted,https://stackoverflow.com/users/1744914/most-wanted,66.0,
630,False,0,2022-09-06 20:49:56,2022-09-06 20:49:56,2022-09-06 17:20:33,73625727,73625557,CC BY-SA 4.0,14605,17949945,registered,https://i.stack.imgur.com/KeHyQ.jpg?s=256&g=1,Alexander Ivanchenko,https://stackoverflow.com/users/17949945/alexander-ivanchenko,,
631,True,2,2022-09-06 20:49:49,,2022-09-06 20:49:49,73627625,73627385,CC BY-SA 4.0,1252,12425564,registered,https://lh6.googleusercontent.com/-A7MxvEXL8Ys/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3revkgiAsTOJ0YR5KDUeE_gan2EZRg/photo.jpg?sz=256,Hammed,https://stackoverflow.com/users/12425564/hammed,,
632,False,-1,2022-09-06 20:49:43,,2022-09-06 20:49:43,73627624,73627255,CC BY-SA 4.0,114,15216913,registered,https://www.gravatar.com/avatar/a69090a7484c60b7e1f28da592e3c42e?s=256&d=identicon&r=PG&f=1,amir darabi,https://stackoverflow.com/users/15216913/amir-darabi,,
633,False,0,2022-09-06 20:49:40,,2022-09-06 20:49:40,73627623,73586968,CC BY-SA 4.0,112,1739660,registered,https://i.stack.imgur.com/qCu5N.jpg?s=256&g=1,niartseoj,https://stackoverflow.com/users/1739660/niartseoj,89.0,
634,False,0,2022-09-06 20:49:35,,2022-09-06 20:49:35,73627622,67136040,CC BY-SA 4.0,310,13400168,registered,https://i.stack.imgur.com/z8xk4.jpg?s=256&g=1,Jimmy ALejandro,https://stackoverflow.com/users/13400168/jimmy-alejandro,,
635,False,0,2022-09-06 20:49:27,,2022-09-06 20:49:27,73627620,71709364,CC BY-SA 4.0,1,4946294,registered,https://graph.facebook.com/922628677787894/picture?type=large,Felipe De Morais,https://stackoverflow.com/users/4946294/felipe-de-morais,,
636,False,0,2022-09-06 20:49:09,,2022-09-06 20:49:09,73627618,67246229,CC BY-SA 4.0,44,6025786,registered,https://www.gravatar.com/avatar/baa0bf9683a3d2345136222aaa02c375?s=256&d=identicon&r=PG&f=1,Dave Cotton,https://stackoverflow.com/users/6025786/dave-cotton,,
637,True,2,2022-09-06 20:49:07,,2022-09-06 20:49:07,73627616,73626963,CC BY-SA 4.0,357,7654634,registered,https://www.gravatar.com/avatar/d653e8e4d81d1ac33d2b616bd1a1dc39?s=256&d=identicon&r=PG,Andron,https://stackoverflow.com/users/7654634/andron,,
638,False,0,2022-09-06 20:48:26,,2022-09-06 20:48:26,73627614,73575091,CC BY-SA 4.0,201,11546544,registered,https://lh6.googleusercontent.com/-jdPPPJhF_xk/AAAAAAAAAAI/AAAAAAAAAD4/uMRPNWaMdbA/photo.jpg?sz=256,Albert Shau,https://stackoverflow.com/users/11546544/albert-shau,,
639,False,0,2022-09-06 20:48:12,,2022-09-06 20:48:12,73627613,73627345,CC BY-SA 4.0,6807,2645713,registered,https://www.gravatar.com/avatar/efef9add043f756851612ae611f282f7?s=256&d=identicon&r=PG,Markus Zeller,https://stackoverflow.com/users/2645713/markus-zeller,,
640,False,0,2022-09-06 20:47:52,,2022-09-06 20:47:52,73627612,71948248,CC BY-SA 4.0,23,17544628,registered,https://lh3.googleusercontent.com/a/AATXAJzK8fpGDx3o7K5DAGeEeVvGH43p7DukbmD3t-bj=k-s256,Mike Deitrick,https://stackoverflow.com/users/17544628/mike-deitrick,,
641,False,0,2022-09-06 20:47:35,2022-09-06 20:47:35,2022-09-06 20:46:46,73627605,73616235,CC BY-SA 4.0,1,19927534,registered,https://www.gravatar.com/avatar/6f23154e3049c24b8ae44f0a1d727edd?s=256&d=identicon&r=PG,Senzaki,https://stackoverflow.com/users/19927534/senzaki,,
642,False,0,2022-09-06 20:47:11,,2022-09-06 20:47:11,73627609,73627520,CC BY-SA 4.0,97,2237433,registered,https://www.gravatar.com/avatar/6dbef86896a188f1af9e8ac33020f272?s=256&d=identicon&r=PG,Ian,https://stackoverflow.com/users/2237433/ian,,
643,False,0,2022-09-06 20:47:10,,2022-09-06 20:47:10,73627608,73627110,CC BY-SA 4.0,11,16568433,registered,https://lh3.googleusercontent.com/a/AATXAJzfLnN9x_gSnMebFI3aOrykc89roA1RPhqDE0c4=k-s256,Lu0.atx,https://stackoverflow.com/users/16568433/lu0-atx,,
644,False,1,2022-09-06 20:46:55,2022-09-06 20:46:55,2022-09-06 19:08:24,73626742,73625048,CC BY-SA 4.0,1314,9248098,registered,https://www.gravatar.com/avatar/4848c2da043fa35b60d6e5da4994c652?s=256&d=identicon&r=PG,Gowtham K K,https://stackoverflow.com/users/9248098/gowtham-k-k,,
645,False,0,2022-09-06 20:46:49,,2022-09-06 20:46:49,73627606,12952913,CC BY-SA 4.0,273,12552274,registered,https://lh3.googleusercontent.com/a-/AAuE7mDjsFtnVS64xxEgw9iU4_p5Un1GAWp2_9zpHZI0rKU=k-s256,Pranav Bhendawade,https://stackoverflow.com/users/12552274/pranav-bhendawade,,
646,False,0,2022-09-06 20:46:38,,2022-09-06 20:46:38,73627603,73627471,CC BY-SA 4.0,241,11209337,registered,https://lh5.googleusercontent.com/-LQgOlyFPQrA/AAAAAAAAAAI/AAAAAAAAAAk/5mSg0xIU2Ek/photo.jpg?sz=256,CodeoftheWarrior,https://stackoverflow.com/users/11209337/codeofthewarrior,,
647,False,2,2022-09-06 20:46:36,2022-09-06 20:46:36,2022-09-06 20:41:12,73627555,73366113,CC BY-SA 4.0,4406,3677576,registered,https://www.gravatar.com/avatar/a55472cb33ac77d620116c704bd92ca5?s=256&d=identicon&r=PG&f=1,tpetzoldt,https://stackoverflow.com/users/3677576/tpetzoldt,,
648,False,0,2022-09-06 20:46:31,,2022-09-06 20:46:31,73627602,73627553,CC BY-SA 4.0,57,15147681,registered,https://lh5.googleusercontent.com/-EFhexcn8hac/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn2_P0l6vLp8uLramS-HO_H-OFjoA/s96-c/photo.jpg?sz=256,Jorvy,https://stackoverflow.com/users/15147681/jorvy,,
649,False,0,2022-09-06 20:46:29,,2022-09-06 20:46:29,73627601,16570029,CC BY-SA 4.0,435,8438513,registered,https://www.gravatar.com/avatar/6f579a431f662cd0c0927a46afdb765d?s=256&d=identicon&r=PG&f=1,HowToTellAChild,https://stackoverflow.com/users/8438513/howtotellachild,70.0,
650,False,0,2022-09-06 20:45:58,,2022-09-06 20:45:58,73627596,39017552,CC BY-SA 4.0,18476,7295599,registered,https://www.gravatar.com/avatar/5c251288e21c7f64ac2f46b43243a57b?s=256&d=identicon&r=PG&f=1,theozh,https://stackoverflow.com/users/7295599/theozh,60.0,
651,True,1,2022-09-06 20:45:56,2022-09-06 20:45:56,2022-09-06 15:39:38,73624647,73624350,CC BY-SA 4.0,1816,13100938,registered,https://i.stack.imgur.com/so0ss.jpg?s=256&g=1,meropis,https://stackoverflow.com/users/13100938/meropis,,
652,False,1,2022-09-06 20:45:42,,2022-09-06 20:45:42,73627595,73626148,CC BY-SA 4.0,23,17704153,registered,https://www.gravatar.com/avatar/696bf0eca1a42f9d06321e32cb21d8af?s=256&d=identicon&r=PG,streetRAT,https://stackoverflow.com/users/17704153/streetrat,,
653,True,1,2022-09-06 20:45:41,,2022-09-06 20:45:41,73627594,73627176,CC BY-SA 4.0,115,236679,registered,https://www.gravatar.com/avatar/72b2b78edc5a588e0dc9c1309cd99e10?s=256&d=identicon&r=PG,Domi,https://stackoverflow.com/users/236679/domi,60.0,
654,False,0,2022-09-06 20:45:40,,2022-09-06 20:45:40,73627593,69441711,CC BY-SA 4.0,1,19935274,registered,https://www.gravatar.com/avatar/fd9e090ac8e4438dd8a2a7a27884c577?s=256&d=identicon&r=PG,Victor Lopes,https://stackoverflow.com/users/19935274/victor-lopes,,
655,False,0,2022-09-06 20:45:23,,2022-09-06 20:45:23,73627592,25676316,CC BY-SA 4.0,270,6111241,registered,https://graph.facebook.com/981664278548982/picture?type=large,Wellington Telles Cunha,https://stackoverflow.com/users/6111241/wellington-telles-cunha,,
656,False,0,2022-09-06 20:45:05,,2022-09-06 20:45:05,73627591,68045660,CC BY-SA 4.0,614,2333442,registered,https://www.gravatar.com/avatar/61e794a486b412c35076019ac16ffa28?s=256&d=identicon&r=PG,Andrew,https://stackoverflow.com/users/2333442/andrew,89.0,
657,False,0,2022-09-06 20:44:56,,2022-09-06 20:44:56,73627590,59828104,CC BY-SA 4.0,619,3287514,registered,https://i.stack.imgur.com/xEg64.jpg?s=256&g=1,OzzyTheGiant,https://stackoverflow.com/users/3287514/ozzythegiant,80.0,
658,True,0,2022-09-06 20:44:28,,2022-09-06 20:44:28,73627586,73433693,CC BY-SA 4.0,51,17590000,registered,https://www.gravatar.com/avatar/41e0fcf7865735d080e35c955fc041fc?s=256&d=identicon&r=PG,YanivR,https://stackoverflow.com/users/17590000/yanivr,,
659,True,2,2022-09-06 20:44:21,,2022-09-06 20:44:21,73627585,73627420,CC BY-SA 4.0,3691,3126477,registered,https://www.gravatar.com/avatar/1dfd317d464786103f7183a40edbd74f?s=256&d=identicon&r=PG&f=1,justinw,https://stackoverflow.com/users/3126477/justinw,95.0,
660,False,0,2022-09-06 20:44:06,,2022-09-06 20:44:06,73627582,73600766,CC BY-SA 4.0,300,4967382,registered,https://i.stack.imgur.com/6e7lJ.jpg?s=256&g=1,Jino Michel Aque,https://stackoverflow.com/users/4967382/jino-michel-aque,,
661,False,1,2022-09-06 20:43:57,,2022-09-06 20:43:57,73627580,73627207,CC BY-SA 4.0,122634,643383,registered,https://i.stack.imgur.com/uQ5JF.png?s=256&g=1,Caleb,https://stackoverflow.com/users/643383/caleb,79.0,
662,False,0,2022-09-06 20:43:39,,2022-09-06 20:43:39,73627577,47901127,CC BY-SA 4.0,1,10167169,registered,https://graph.facebook.com/1925159817506237/picture?type=large,Gabriel Aguiar Aquino,https://stackoverflow.com/users/10167169/gabriel-aguiar-aquino,,
663,False,0,2022-09-06 20:43:19,,2022-09-06 20:43:19,73627576,70647606,CC BY-SA 4.0,807,11504201,registered,https://i.stack.imgur.com/EMuxf.jpg?s=256&g=1,Olamigoke Philip,https://stackoverflow.com/users/11504201/olamigoke-philip,,
664,False,0,2022-09-06 20:43:14,,2022-09-06 20:43:14,73627574,73627406,CC BY-SA 4.0,23526,4151599,registered,https://i.stack.imgur.com/dpkLj.jpg?s=256&g=1,Miles Budnek,https://stackoverflow.com/users/4151599/miles-budnek,,
665,False,0,2022-09-06 20:43:07,,2022-09-06 20:43:07,73627571,73627472,CC BY-SA 4.0,251,17245261,registered,https://www.gravatar.com/avatar/372b405d2bfdc21b5fd5e8b16b8f2348?s=256&d=identicon&r=PG&f=1,Crimp,https://stackoverflow.com/users/17245261/crimp,,
666,False,0,2022-09-06 20:42:54,,2022-09-06 20:42:54,73627570,70116310,CC BY-SA 4.0,108,7499018,registered,https://lh3.googleusercontent.com/-jd04MwlGt9c/AAAAAAAAAAI/AAAAAAAARgo/FBfTr_j-Ui4/photo.jpg?sz=256,Martin Cronje,https://stackoverflow.com/users/7499018/martin-cronje,,
667,False,1,2022-09-06 20:42:04,2022-09-06 20:42:04,2022-09-06 20:10:57,73627306,73626406,CC BY-SA 4.0,11967,12848411,registered,https://www.gravatar.com/avatar/2da92a4be306215b9220688af3c6318a?s=256&d=identicon&r=PG&f=1,F.Hoque,https://stackoverflow.com/users/12848411/f-hoque,,
668,False,0,2022-09-06 20:41:41,,2022-09-06 20:41:41,73627562,73626588,CC BY-SA 4.0,1377,12506486,registered,https://www.gravatar.com/avatar/8884cfa783f8d85bd3268b4f457eb9d9?s=256&d=identicon&r=PG&f=1,Stachu,https://stackoverflow.com/users/12506486/stachu,,
669,False,0,2022-09-06 20:41:40,,2022-09-06 20:41:40,73627561,25009284,CC BY-SA 4.0,935,9158346,registered,https://i.stack.imgur.com/2rAvV.jpg?s=256&g=1,Omar Essam,https://stackoverflow.com/users/9158346/omar-essam,,
670,False,0,2022-09-06 20:41:26,,2022-09-06 20:41:26,73627558,73626899,CC BY-SA 4.0,19,19920023,registered,https://www.gravatar.com/avatar/1ef1c2e763e5ed8b28baa93ed7b9549f?s=256&d=identicon&r=PG,okthenasdfghkl,https://stackoverflow.com/users/19920023/okthenasdfghkl,,
